2dbd689ba005b92c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9c8e4a33ce44ef7c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15ced0169ec2d4fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1eda4b436d89607d,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
84446db871ee7541,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
f54145d213acd3c,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
b4596e61f1b0b1ca,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
ab5f439d83780351,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
797f7773fa2a2439,1,1,3,0,2,4,4,2,1,1,3,2,3,7,7,3,2,1,1,3,2,4,1,2,2,2,1,0,4,6,2,0,0,3,2,3,2,0,3,0,2,1,2,4,1,1,2,2,0,3,1,0,3,1,1,1,4,2,1,3,0,2,1,0,5,2,1,0,0,0,2,2,3,1,3,0,2,1,1,3,5,2,5,4,1,5,1,2,3,3,3,2,2,3,2,3,1,3,3,0,0
f3508e565abd36ea,1,1,3,0,2,4,4,2,1,1,3,2,3,7,7,3,2,1,1,3,2,4,1,2,2,2,1,0,4,6,2,0,0,3,2,3,2,0,3,0,2,1,2,4,1,1,2,2,0,2,1,0,3,1,1,1,4,2,1,2,0,2,1,0,3,2,1,0,0,0,2,2,2,1,3,0,2,1,0,3,4,1,4,2,1,5,1,1,3,2,2,1,2,2,2,3,1,3,3,0,0
224aab835ad2f32b,1,1,3,0,2,4,4,2,1,1,3,2,3,7,7,3,2,1,1,3,2,4,1,2,2,2,1,0,4,6,2,0,0,3,2,3,2,0,3,0,2,1,2,4,1,1,2,2,0,2,1,0,3,1,1,1,4,2,1,2,0,2,1,0,3,2,1,0,0,0,2,2,2,1,3,0,2,1,0,3,4,1,4,2,1,5,1,1,3,2,2,1,2,2,2,3,1,3,3,0,0
f61ca3cd2ce7086,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
1e0c3e7ca4eb08a9,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
1400bceb8190d5fa,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
24ad368cdc2df60f,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
e519b7c541401cca,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
b6bd017d67328e5,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
6687f4179420e13e,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
5c96f52dc3484d1a,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
ef76a31a53452bf7,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
af278708068fbdec,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,4,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
80fdc303c1856bb1,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
31fa33593383f8b8,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
df91b278b307c0a6,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
d7d18e0ae21b253a,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
868d2bdeacf83825,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
25e8ebd42a9dd3de,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
17d0d3651377dcba,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
3732fa7d1e6acc0e,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
ac5d2e6955a5860b,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
efacf224b901a395,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
7909c5e9e884e667,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
a32354896f245e20,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
8b20493217358aad,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
eadcecb3d5889a70,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
880032598f3283b3,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
a30ea494ab0e6ba7,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,4,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
abf1bd0aa6f8434b,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,1,5,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
fd57524ca5e50631,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,1,5,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
52c71e08e1ffe921,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,1,5,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
1ab27fa9622b9775,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,1,5,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
55cb4b1943b30ae7,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,1,5,2,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
aa1ba684f434139d,0,3,3,0,1,3,2,0,0,0,1,2,1,1,2,2,0,0,1,3,0,1,2,2,0,1,1,0,1,1,4,0,3,0,3,0,1,1,1,2,0,1,0,3,3,1,1,1,0,1,0,1,1,3,0,0,3,1,2,1,0,2,0,0,2,0,1,2,0,0,1,3,0,2,1,0,3,2,0,1,0,3,0,2,5,1,1,1,1,1,3,2,0,0,1,3,1,2,1,1,0
a60116832166c5f8,1,1,2,0,0,3,2,1,1,0,1,2,0,5,2,1,1,0,0,0,0,3,0,1,0,2,1,0,0,6,0,1,0,1,0,1,0,0,2,0,1,1,1,4,4,1,1,2,0,1,0,0,1,1,1,1,4,1,1,2,1,1,1,0,0,1,0,0,1,0,2,2,4,3,2,0,1,1,1,1,6,3,1,1,1,2,1,0,2,3,2,0,1,0,2,2,0,1,1,1,0
2638df6940da0865,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
f2fcf16176edf615,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
7b435c0c78766e60,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
a7fecafeb1f72abb,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
7ba8ee842a447ad5,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
e71584b8ba224d8e,0,1,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,0,2,1,2,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1,0
455f60251d09c354,0,1,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,0,2,1,2,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1,0
51ee2a2e57e2ca7f,0,1,2,0,2,1,3,1,1,1,2,0,3,4,5,2,2,1,1,3,2,2,1,1,2,0,1,0,4,2,2,0,0,2,2,2,2,0,3,0,1,0,1,2,1,0,1,1,0,2,1,0,2,0,1,1,2,1,0,2,0,2,1,0,5,1,1,0,0,0,2,1,1,0,2,0,1,0,1,2,1,1,4,3,0,3,0,2,1,1,1,2,1,3,1,3,1,3,2,0,0
3325aa7efa46fae0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
2f84b2e7bc3312bb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bd8ac9b734a0d5d7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1c68988d33e9accb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
838765660d67949f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
a227100ce36c833e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
4c97110d26807acf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50bb644b3fa1ee62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
